BJD FluxNorm FluxNormErr Airmass FWHM_TL SkyBg
2460900.82538194 0.96906626 0.03446985 1.40999 2.2575 28742.55
2460900.82552083 0.981867 0.0342076 1.40911 2.1406 28805.758
2460900.8256713 0.9830358 0.03394381 1.40823 2.2132 28752.066
2460900.82582176 0.99334294 0.03409309 1.40736 2.1502 28717.424
2460900.82597222 0.98963106 0.03407926 1.40648 2.2899 28762.441
2460900.82611111 0.95756227 0.03368301 1.40561 2.1236 28759.172
2460900.82626157 1.0299242 0.0344345 1.40473 2.1886 28767.836
2460900.82641204 0.9971376 0.03386875 1.40386 2.2155 28753.262
2460900.8265625 0.9949782 0.03399556 1.40299 2.3711 28727.58
2460900.82671296 1.0267265 0.03437953 1.40213 2.1906 28728.068
2460900.82685185 0.9902369 0.0340487 1.40128 2.1989 28736.13
2460900.82700231 0.991046 0.03410834 1.40041 2.2451 28710.928
2460900.82715278 1.0203658 0.03403888 1.39956 2.1783 28671.861
2460900.82730324 0.95901567 0.03357351 1.39871 2.2178 28737.03
2460900.82744213 0.9848405 0.03354807 1.39785 2.2037 28681.566
2460900.82759259 0.979727 0.03354675 1.39701 2.2432 28718.28
2460900.82774306 0.99967355 0.03374385 1.39617 2.1195 28692.902
2460900.82789352 0.99343246 0.03376506 1.39532 2.1928 28652.27
2460900.82803241 0.9729216 0.03320743 1.39448 2.1172 28650.002
2460900.82818287 0.9709166 0.03316375 1.39364 2.1782 28642.004
2460900.82833333 0.9968523 0.03383121 1.3928 2.1011 28634.238
2460900.8284838 0.9997867 0.03366214 1.39195 2.0586 28684.748
2460900.82863426 0.9634268 0.03324075 1.39112 2.1771 28651.904
2460900.82877315 0.9810337 0.03354931 1.39029 2.1723 28642.973
2460900.82892361 0.9749058 0.03323322 1.38946 2.3151 28566.777
2460900.82907407 0.9950594 0.03328833 1.38864 2.2214 28553.86
2460900.82922454 1.0428497 0.03393187 1.38782 2.2307 28555.08
